geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (33.158949034114045 49.54132427487195 0, 33.45989418180348 49.92358190570795 0, 33.47937568311037 49.94832712121274 0, 33.480769950243925 49.95009810590985 0)",556,fracture,0,1,0.5202545021430197,,-9999
"LINESTRING Z (33.480769950243925 49.95009810590985 0, 36.17349141420525 53.37036699948686 0)",557,fracture,0,1,4.353043554439645,,-9999
"LINESTRING Z (36.17349141420525 53.37036699948686 0, 38.267752263295684 56.03047697857197 0)",558,fracture,1,1,3.3855743389949575,,-9999
"LINESTRING Z (38.79756317207498 56.7034376969486 0, 39.16712977852478 57.172857644411536 0)",559,fracture,1,1,0.5974400084350983,,-9999
"LINESTRING Z (-46.51867693767609 -56.61319374158248 0, -45.40956229752593 -55.204406997804014 0)",560,fracture,1,1,1.7929906230768042,,-9999
"LINESTRING Z (-45.40956229752593 -55.204406997804014 0, -43.59812751320119 -52.9035399647709 0, -43.5250275207912 -52.81068905779562 0)",561,fracture,0,1,3.0465319464992735,,-9999
"LINESTRING Z (-43.5250275207912 -52.81068905779562 0, -41.96098239883653 -50.82405399346829 0)",562,fracture,0,1,2.5284295565281343,,-9999
"LINESTRING Z (-41.96098239883653 -50.82405399346829 0, -40.40255153395763 -48.844550104457 0)",563,fracture,0,1,2.5193535693145614,,-9999
"LINESTRING Z (-40.40255153395763 -48.844550104457 0, -38.538100495377435 -46.476342335402435 0)",564,fracture,0,1,3.0140646497169157,,-9999
"LINESTRING Z (-38.538100495377435 -46.476342335402435 0, -37.90995911637738 -45.67848319990839 0)",565,fracture,0,1,1.0154510289045915,,-9999
"LINESTRING Z (-37.90995911637738 -45.67848319990839 0, -36.60092499862202 -44.01576065934414 0)",566,fracture,0,1,2.116179710787342,,-9999
"LINESTRING Z (-36.60092499862202 -44.01576065934414 0, -31.496909846624018 -37.532689725210865 0)",567,fracture,0,1,8.251132007720447,,-9999
"LINESTRING Z (-31.496909846624018 -37.532689725210865 0, -28.1754409827733 -33.31379193423743 0)",568,fracture,0,1,5.369474274471414,,-9999
"LINESTRING Z (-28.1754409827733 -33.31379193423743 0, -27.57528371772257 -32.551477951012636 0)",569,fracture,0,1,0.9702120138470874,,-9999
"LINESTRING Z (-27.57528371772257 -32.551477951012636 0, -27.57027127563141 -32.54511119529924 0, -21.511670751629005 -24.849535106872292 0)",570,fracture,0,1,9.802414283072444,,-9999
"LINESTRING Z (-21.511670751629005 -24.849535106872292 0, -18.992677021748793 -21.6499335094794 0)",571,fracture,0,1,4.072195942389679,,-9999
"LINESTRING Z (-18.992677021748793 -21.6499335094794 0, -13.467902982081837 -14.632418684861777 0)",572,fracture,0,1,8.9313292685415,,-9999
"LINESTRING Z (-13.467902982081837 -14.632418684861777 0, -13.345751687873207 -14.477263286324074 0, -11.863363370052111 -12.594347908887814 0)",573,fracture,0,1,2.5938927993368606,,-9999
"LINESTRING Z (-11.863363370052111 -12.594347908887814 0, -9.638648333563735 -9.768536276228165 0)",574,fracture,0,1,3.5964660956071963,,-9999
"LINESTRING Z (-9.638648333563735 -9.768536276228165 0, -7.574239201210156 -7.146343660502555 0)",575,fracture,0,1,3.3373161641820475,,-9999
"LINESTRING Z (-7.574239201210156 -7.146343660502555 0, -5.712845890778247 -4.782019788319829 0)",576,fracture,0,1,3.0091215377072715,,-9999
"LINESTRING Z (-5.712845890778247 -4.782019788319829 0, -4.2908791914457876 -2.9758513692980006 0)",577,fracture,0,1,2.2987461042669026,,-9999
"LINESTRING Z (-4.2908791914457876 -2.9758513692980006 0, -4.225739055948793 -2.8931109959821506 0, -2.7139256042119753 -0.9728200965811291 0)",578,fracture,0,1,2.5492973337316616,,-9999
"LINESTRING Z (-2.7139256042119753 -0.9728200965811291 0, 0.1850430449961542 2.709421987141469 0)",579,fracture,0,1,4.686461990908424,,-9999
"LINESTRING Z (0.1850430449961542 2.709421987141469 0, 1.4728173579278256 4.3451405281851 0)",580,fracture,0,1,2.081811188979573,,-9999
"LINESTRING Z (1.4728173579278256 4.3451405281851 0, 1.4852698613857294 4.360957578256656 0, 3.230827957684294 6.578148676038623 0)",581,fracture,0,1,2.8419934301888032,,-9999
"LINESTRING Z (3.230827957684294 6.578148676038623 0, 8.125925114628425 12.795853983108477 0)",582,fracture,0,1,7.9133959500006785,,-9999
"LINESTRING Z (8.125925114628425 12.795853983108477 0, 10.792096356536616 16.182399040105558 0)",583,fracture,0,1,4.3101225637155185,,-9999
"LINESTRING Z (10.792096356536616 16.182399040105558 0, 12.906895950251235 18.86859713498407 0)",584,fracture,0,1,3.4187771975524335,,-9999
"LINESTRING Z (12.906895950251235 18.86859713498407 0, 16.625224378201928 23.591582125608973 0)",585,fracture,0,1,6.011035977248379,,-9999
"LINESTRING Z (16.625224378201928 23.591582125608973 0, 17.29712080240744 24.445018498502517 0)",586,fracture,0,1,1.0861852730717,,-9999
"LINESTRING Z (17.29712080240744 24.445018498502517 0, 17.678574458858428 24.92953726249721 0)",587,fracture,1,1,0.6166565694799433,,-9999
"LINESTRING Z (18.09278295480411 25.455660908443935 0, 19.505425995425064 27.249986505884664 0)",588,fracture,1,1,2.2836735120953344,,-9999
"LINESTRING Z (19.511117828653074 27.257216217682835 0, 19.86718007577888 27.709483057874298 0)",589,fracture,1,1,0.5756089111237321,,-9999
"LINESTRING Z (19.86718007577888 27.709483057874298 0, 22.26883308829428 30.7600396051481 0)",590,fracture,0,1,3.882503372907661,,-9999
"LINESTRING Z (22.26883308829428 30.7600396051481 0, 26.928925099695686 36.67924363761979 0)",591,fracture,0,1,7.533487501334048,,-9999
"LINESTRING Z (26.928925099695686 36.67924363761979 0, 27.888686732938645 37.89832362913157 0)",592,fracture,0,1,1.5515471047794667,,-9999
"LINESTRING Z (27.888686732938645 37.89832362913157 0, 28.328916065706757 38.45749869163203 0, 28.385233721739993 38.52903283642482 0)",593,fracture,0,1,0.8027160246638703,,-9999
"LINESTRING Z (28.385233721739993 38.52903283642482 0, 29.945937803077857 40.511424143108904 0)",594,fracture,0,1,2.5230284426302654,,-9999
"LINESTRING Z (29.945937803077857 40.511424143108904 0, 31.138721547664016 42.0264865782598 0)",595,fracture,0,1,1.928249787697211,,-9999
"LINESTRING Z (31.138721547664016 42.0264865782598 0, 32.52589935744119 43.788466484514714 0)",596,fracture,0,1,2.2425065141453384,,-9999
"LINESTRING Z (32.52589935744119 43.788466484514714 0, 34.38906021118394 46.155035473203185 0, 34.40715913988131 46.17802455828279 0, 34.4074791722192 46.17843106027896 0)",597,fracture,0,1,3.041754965934635,,-9999
"LINESTRING Z (34.4074791722192 46.17843106027896 0, 35.27080343768293 47.27501723517871 0)",598,fracture,0,1,1.3956468128863235,,-9999
"LINESTRING Z (35.27080343768293 47.27501723517871 0, 35.97277135418473 48.16665012823261 0)",599,fracture,0,1,1.1347987362407266,,-9999
"LINESTRING Z (35.97277135418473 48.16665012823261 0, 36.74973418904249 49.15354084496498 0)",600,fracture,1,1,1.256035243742284,,-9999
"LINESTRING Z (-44.50458576888449 -59.00367870139088 0, -42.62864475219092 -56.62087647269576 0)",601,fracture,1,1,3.032639305817248,,-9999
"LINESTRING Z (-42.62864475219092 -56.62087647269576 0, -37.950120613486696 -50.67826012948194 0)",602,fracture,0,1,7.56328481012517,,-9999
"LINESTRING Z (-37.950120613486696 -50.67826012948194 0, -37.0838366477793 -49.57791457181156 0)",603,fracture,0,1,1.4004314533481004,,-9999
"LINESTRING Z (-37.0838366477793 -49.57791457181156 0, -36.46667790953598 -48.794005480929385 0)",604,fracture,0,1,0.9976965324976352,,-9999
"LINESTRING Z (-36.46667790953598 -48.794005480929385 0, -35.24767028220416 -47.2456337222468 0)",605,fracture,0,1,1.9706432195044727,,-9999
"LINESTRING Z (-35.24767028220416 -47.2456337222468 0, -33.73756179903647 -45.32750845751671 0)",606,fracture,0,1,2.4412357858533285,,-9999
"LINESTRING Z (-33.73756179903647 -45.32750845751671 0, -28.68695450516986 -38.91227567088 0)",607,fracture,0,1,8.164793061896741,,-9999
"LINESTRING Z (-28.68695450516986 -38.91227567088 0, -25.77163922987981 -35.2092702599989 0)",608,fracture,0,1,4.71288788614308,,-9999
"LINESTRING Z (-25.77163922987981 -35.2092702599989 0, -24.84781548021254 -34.035838222402894 0)",609,fracture,0,1,1.4934500551762742,,-9999
"LINESTRING Z (-24.84781548021254 -34.035838222402894 0, -19.014931089456617 -26.626964594536314 0)",610,fracture,0,1,9.429419321974231,,-9999
"LINESTRING Z (-19.014931089456617 -26.626964594536314 0, -16.4695402070537 -23.393833588008174 0)",611,fracture,0,1,4.114869481477336,,-9999
"LINESTRING Z (-16.4695402070537 -23.393833588008174 0, -15.18281039651289 -21.759441763850983 0)",612,fracture,0,1,2.080122650279608,,-9999
"LINESTRING Z (-15.18281039651289 -21.759441763850983 0, -10.625260005314107 -15.970485110683088 0)",613,fracture,0,1,7.367719097561539,,-9999
"LINESTRING Z (-10.625260005314107 -15.970485110683088 0, -9.259781977663156 -14.236068058884928 0)",614,fracture,0,1,2.2074267266583845,,-9999
"LINESTRING Z (-9.259781977663156 -14.236068058884928 0, -7.016287226617693 -11.386402613497339 0, -6.968297299032808 -11.32544626924845 0)",615,fracture,0,1,3.704405652018186,,-9999
"LINESTRING Z (-6.968297299032808 -11.32544626924845 0, -4.949970386521667 -8.761786845753646 0)",616,fracture,0,1,3.2628198181083294,,-9999
"LINESTRING Z (-4.949970386521667 -8.761786845753646 0, -3.2998567159801064 -6.665828339181376 0)",617,fracture,0,1,2.6675676536839323,,-9999
"LINESTRING Z (-3.2998567159801064 -6.665828339181376 0, -2.263517399505589 -5.349480111275858 0)",618,fracture,0,1,1.6753423041220168,,-9999
"LINESTRING Z (-2.263517399505589 -5.349480111275858 0, -2.2461294445510696 -5.327394098203279 0, -1.7823295471829135 -4.738279931348888 0)",619,fracture,0,1,0.7778865014677069,,-9999
"LINESTRING Z (-1.7823295471829135 -4.738279931348888 0, -0.1189530322269249 -2.6254750874193595 0)",620,fracture,0,1,2.689008318886204,,-9999
"LINESTRING Z (-0.1189530322269249 -2.6254750874193595 0, 3.93657841051253 2.525821927950093 0)",621,fracture,0,1,6.556157123163127,,-9999
"LINESTRING Z (3.93657841051253 2.525821927950093 0, 5.8805328095893 4.9950141005089215 0)",622,fracture,0,1,3.1425894880998557,,-9999
"LINESTRING Z (5.8805328095893 4.9950141005089215 0, 10.926877943464339 11.404833132535762 0)",623,fracture,1,1,8.157902869826152,,-9999
"LINESTRING Z (11.78589486187222 12.495948156651401 0, 13.501025788531004 14.674490956333706 0)",624,fracture,1,1,2.7726743093318826,,-9999
"LINESTRING Z (13.501025788531004 14.674490956333706 0, 15.556883605369498 17.28582177337466 0)",625,fracture,0,1,3.3234921391638217,,-9999
"LINESTRING Z (15.556883605369498 17.28582177337466 0, 18.802398455697478 21.408243507217406 0)",626,fracture,1,1,5.246687297272297,,-9999
"LINESTRING Z (22.35372206566685 25.91910058499881 0, 22.483726212378542 26.08423060122406 0)",627,fracture,1,1,0.21016422250418093,,-9999
"LINESTRING Z (22.483726212378542 26.08423060122406 0, 24.96391264799713 29.234539546858 0)",628,fracture,0,1,4.0094602140896285,,-9999
"LINESTRING Z (24.96391264799713 29.234539546858 0, 28.052508071070633 33.15764373411468 0)",629,fracture,0,1,4.993011931840488,,-9999
"LINESTRING Z (28.052508071070633 33.15764373411468 0, 28.13539405907816 33.26292471853498 0, 29.22189641340213 34.642989554437314 0, 29.247592313425116 34.67562823939502 0, 29.251093297232874 34.68007515534041 0)",630,fracture,0,1,1.9376284413451907,,-9999
"LINESTRING Z (29.251093297232874 34.68007515534041 0, 30.33949068709093 36.06254704714369 0)",631,fracture,0,1,1.75949919291711,,-9999
"LINESTRING Z (30.33949068709093 36.06254704714369 0, 31.78125148458648 37.8938577391892 0)",632,fracture,0,1,2.3307451701108857,,-9999
"LINESTRING Z (31.78125148458648 37.8938577391892 0, 32.86381686169636 39.26892186451663 0)",633,fracture,0,1,1.7500711826893014,,-9999
"LINESTRING Z (32.86381686169636 39.26892186451663 0, 33.670764975170755 40.29389959362302 0)",634,fracture,0,1,1.3045093341958045,,-9999
"LINESTRING Z (33.670764975170755 40.29389959362302 0, 34.39257937812593 41.21074130280283 0)",635,fracture,0,1,1.1668824928009236,,-9999
"LINESTRING Z (34.39257937812593 41.21074130280283 0, 34.864451646266915 41.81010891733877 0)",636,fracture,0,1,0.7628269625511567,,-9999
"LINESTRING Z (34.864451646266915 41.81010891733877 0, 35.176279307677355 42.20618941238929 0, 35.20092354136184 42.237492280883195 0, 35.20623727644514 42.2442417360561 0)",637,fracture,0,1,0.5525293849957419,,-9999
"LINESTRING Z (35.20623727644514 42.2442417360561 0, 36.877105334539294 44.366562265994496 0)",638,fracture,0,1,2.701119119801522,,-9999
"LINESTRING Z (36.877105334539294 44.366562265994496 0, 37.61189625134249 45.29988661820124 0)",639,fracture,0,1,1.1878602770690785,,-9999
"LINESTRING Z (37.61189625134249 45.29988661820124 0, 37.836074563322974 45.584635752986784 0)",640,fracture,1,1,0.36240582959374806,,-9999
"LINESTRING Z (-42.47305889379514 -61.37201699483002 0, -39.947262219184445 -58.163774362499865 0)",641,fracture,1,1,4.083193557667229,,-9999
"LINESTRING Z (-39.947262219184445 -58.163774362499865 0, -37.73369036375674 -55.35211669120139 0)",642,fracture,0,1,3.578452070338963,,-9999
"LINESTRING Z (-37.73369036375674 -55.35211669120139 0, -36.75095351481706 -54.10385380178412 0)",643,fracture,0,1,1.588688753456838,,-9999
"LINESTRING Z (-36.75095351481706 -54.10385380178412 0, -35.62954550552439 -52.679452138810284 0)",644,fracture,0,1,1.8128640381419623,,-9999
"LINESTRING Z (-35.62954550552439 -52.679452138810284 0, -34.18787978008922 -50.848262206381065 0)",645,fracture,0,1,2.33059147696988,,-9999
"LINESTRING Z (-34.18787978008922 -50.848262206381065 0, -31.72623742430007 -47.721507772511345 0)",646,fracture,0,1,3.979481923258241,,-9999
"LINESTRING Z (-31.72623742430007 -47.721507772511345 0, -26.224131771198746 -40.73278611438929 0)",647,fracture,0,1,8.894683638702043,,-9999
"LINESTRING Z (-26.224131771198746 -40.73278611438929 0, -23.34013126422085 -37.06955642090084 0)",648,fracture,0,1,4.662264547567444,,-9999
"LINESTRING Z (-23.34013126422085 -37.06955642090084 0, -23.282645490150475 -36.99653854381717 0, -22.100485089880564 -35.49496977839666 0)",649,fracture,0,1,2.0040074182270615,,-9999
"LINESTRING Z (-22.100485089880564 -35.49496977839666 0, -16.384014143498067 -28.233963387417937 0)",650,fracture,0,1,9.241225778578784,,-9999
"LINESTRING Z (-16.384014143498067 -28.233963387417937 0, -12.491169450609556 -23.28930951630216 0)",651,fracture,0,1,6.293158325363384,,-9999
"LINESTRING Z (-12.491169450609556 -23.28930951630216 0, -7.913782610259937 -17.475156796293465 0)",652,fracture,0,1,7.399786627855589,,-9999
"LINESTRING Z (-7.913782610259937 -17.475156796293465 0, -6.728479718278183 -15.969596468138306 0, -6.641151773707356 -15.858673353232758 0)",653,fracture,0,1,2.0573303011023585,,-9999
"LINESTRING Z (-6.641151773707356 -15.858673353232758 0, -4.384734140987371 -12.992593387888935 0)",654,fracture,0,1,3.6477163953622975,,-9999
"LINESTRING Z (-4.384734140987371 -12.992593387888935 0, 0.0080676596933658 -7.412898809150596 0)",655,fracture,0,1,7.101387135769035,,-9999
"LINESTRING Z (0.0080676596933658 -7.412898809150596 0, 0.7556192335658865 -6.463365993120186 0, 0.8382827608889938 -6.358367576120663 0)",656,fracture,0,1,1.3421226604483278,,-9999
"LINESTRING Z (0.8382827608889938 -6.358367576120663 0, 2.4876350065299575 -4.263376224130536 0)",657,fracture,0,1,2.6663367370072195,,-9999
"LINESTRING Z (2.4876350065299575 -4.263376224130536 0, 8.559583455467449 3.4491542701123405 0)",658,fracture,0,1,9.81588939379314,,-9999
"LINESTRING Z (8.559583455467449 3.4491542701123405 0, 11.771794554188233 7.529273899119506 0)",659,fracture,1,1,5.19284857566197,,-9999
"LINESTRING Z (24.908955120547795 24.215968841917135 0, 27.662366247693132 27.713325161701444 0)",660,fracture,1,1,4.451154239365674,,-9999
"LINESTRING Z (27.662366247693132 27.713325161701444 0, 33.76534865976626 35.46527469730373 0)",661,fracture,0,1,9.86605878375952,,-9999
"LINESTRING Z (33.76534865976626 35.46527469730373 0, 33.86831209185889 35.596057858011434 0, 34.19853287982665 36.015501125432436 0)",662,fracture,0,1,0.7002840071860892,,-9999
"LINESTRING Z (34.19853287982665 36.015501125432436 0, 35.437225710222876 37.58887683963216 0, 35.43814366835958 37.59004282122461 0)",663,fracture,0,1,2.003950213661835,,-9999
"LINESTRING Z (35.43814366835958 37.59004282122461 0, 35.536381473419894 37.71482353594688 0)",664,fracture,0,1,0.15881087213937503,,-9999
"LINESTRING Z (35.536381473419894 37.71482353594688 0, 36.55185565937995 39.00466907584171 0)",665,fracture,0,1,1.641611811342085,,-9999
"LINESTRING Z (36.55185565937995 39.00466907584171 0, 37.021596485126885 39.60132935275793 0)",666,fracture,0,1,0.759381280664165,,-9999
"LINESTRING Z (37.021596485126885 39.60132935275793 0, 37.24995411138394 39.891387012323314 0)",667,fracture,0,1,0.36916209358804236,,-9999
"LINESTRING Z (37.24995411138394 39.891387012323314 0, 37.51650210588894 40.22995371016127 0)",668,fracture,0,1,0.4309005015772581,,-9999
"LINESTRING Z (37.51650210588894 40.22995371016127 0, 39.91543606233241 43.277056538575856 0)",669,fracture,1,1,3.8781077569234337,,-9999
"LINESTRING Z (-40.48758936708546 -63.79885688900727 0, -39.86005173782241 -63.00176463061975 0)",670,fracture,1,1,1.0144750093138823,,-9999
"LINESTRING Z (-39.86005173782241 -63.00176463061975 0, -39.28219604322703 -62.26777788759682 0)",671,fracture,0,1,0.9341593775741472,,-9999
"LINESTRING Z (-39.28219604322703 -62.26777788759682 0, -35.25070361073044 -57.147014991729314 0)",672,fracture,0,1,6.517295748158945,,-9999
"LINESTRING Z (-35.25070361073044 -57.147014991729314 0, -34.22549898185413 -55.844809936870675 0)",673,fracture,0,1,1.6573420093537736,,-9999
"LINESTRING Z (-34.22549898185413 -55.844809936870675 0, -33.39149516271414 -54.78546631076368 0)",674,fracture,0,1,1.3482474878573292,,-9999
"LINESTRING Z (-33.39149516271414 -54.78546631076368 0, -31.696611743510836 -52.632641700225435 0)",675,fracture,0,1,2.739942263703644,,-9999
"LINESTRING Z (-31.696611743510836 -52.632641700225435 0, -29.159329228864234 -49.4098098644009 0)",676,fracture,0,1,4.101761524166847,,-9999
"LINESTRING Z (-29.159329228864234 -49.4098098644009 0, -20.687664099531528 -38.649182333311465 0)",677,fracture,0,1,13.695262499360558,,-9999
"LINESTRING Z (-20.687664099531528 -38.649182333311465 0, -20.55371484460395 -38.479041278591076 0, -17.782264823850156 -34.958772129719435 0)",678,fracture,0,1,4.696857717869045,,-9999
"LINESTRING Z (-17.782264823850156 -34.958772129719435 0, -16.020051240120004 -32.720425392064556 0)",679,fracture,0,1,2.848787958527855,,-9999
"LINESTRING Z (-16.020051240120004 -32.720425392064556 0, -13.846086147068561 -29.959075849231603 0)",680,fracture,0,1,3.5144239248431495,,-9999
"LINESTRING Z (-13.846086147068561 -29.959075849231603 0, -11.54379262237444 -27.034724767329962 0)",681,fracture,0,1,3.7218791925676173,,-9999
"LINESTRING Z (-11.54379262237444 -27.034724767329962 0, -8.54777738626845 -23.229215042732893 0)",682,fracture,0,1,4.843347144174377,,-9999
"LINESTRING Z (-8.54777738626845 -23.229215042732893 0, -6.627040836276699 -20.789513958674704 0)",683,fracture,0,1,3.105055599184807,,-9999
"LINESTRING Z (-6.627040836276699 -20.789513958674704 0, -5.412541681210313 -19.24686881808218 0)",684,fracture,0,1,1.9633548399234124,,-9999
"LINESTRING Z (-5.412541681210313 -19.24686881808218 0, -4.101010854981782 -17.580974982439177 0)",685,fracture,0,1,2.1202158804661977,,-9999
"LINESTRING Z (-4.101010854981782 -17.580974982439177 0, -3.4094622065389824 -16.702576543417376 0)",686,fracture,0,1,1.117954986052211,,-9999
"LINESTRING Z (-3.4094622065389824 -16.702576543417376 0, -1.8084152777296172 -14.668942140062564 0)",687,fracture,0,1,2.58824654056722,,-9999
"LINESTRING Z (-1.8084152777296172 -14.668942140062564 0, 2.5138679380853697 -9.178819589275669 0)",688,fracture,0,1,6.987387052423441,,-9999
"LINESTRING Z (2.5138679380853697 -9.178819589275669 0, 4.84788523758829 -6.214173273864898 0)",689,fracture,0,1,3.77316372953223,,-9999
"LINESTRING Z (4.84788523758829 -6.214173273864898 0, 6.568547898215044 -4.0286041189240125 0)",690,fracture,0,1,2.7816168899947664,,-9999
"LINESTRING Z (6.568547898215044 -4.0286041189240125 0, 8.836936525440722 -1.147318711546553 0)",691,fracture,0,1,3.66706866078249,,-9999
"LINESTRING Z (8.836936525440722 -1.147318711546553 0, 11.214808192397324 1.8730309994277037 0)",692,fracture,0,1,3.8440585376782765,,-9999
"LINESTRING Z (11.214808192397324 1.8730309994277037 0, 11.268770611725222 1.9415735452199625 0, 13.36841193169016 4.608517746637813 0)",693,fracture,1,1,3.481507835702546,,-9999
"LINESTRING Z (27.663723479361384 22.766284921919 0, 28.93256024800298 24.37794917642651 0)",694,fracture,1,1,2.0511968249571035,,-9999
"LINESTRING Z (28.93256024800298 24.37794917642651 0, 31.269351307404737 27.346118694971068 0)",695,fracture,0,1,3.7776477795206125,,-9999
"LINESTRING Z (31.269351307404737 27.346118694971068 0, 33.31123914369131 29.939704977137136 0)",696,fracture,0,1,3.3009083202983804,,-9999
"LINESTRING Z (33.31123914369131 29.939704977137136 0, 36.13600080821636 33.5276900629509 0)",697,fracture,0,1,4.566499254066768,,-9999
"LINESTRING Z (36.13600080821636 33.5276900629509 0, 36.75295704587755 34.31134193954216 0)",698,fracture,0,1,0.997369170805902,,-9999
"LINESTRING Z (36.75295704587755 34.31134193954216 0, 38.001099074934615 35.896719934958654 0)",699,fracture,0,1,2.0177417855239814,,-9999
"LINESTRING Z (38.001099074934615 35.896719934958654 0, 38.959903610869155 37.114584230678666 0)",700,fracture,0,1,1.5499998648123332,,-9999
"LINESTRING Z (38.959903610869155 37.114584230678666 0, 39.402363481428836 37.676592500819275 0)",701,fracture,0,1,0.7152789894594481,,-9999
"LINESTRING Z (39.402363481428836 37.676592500819275 0, 39.6991976327747 38.05362838365657 0)",702,fracture,0,1,0.4798609906547092,,-9999
"LINESTRING Z (39.6991976327747 38.05362838365657 0, 41.74313868046725 40.64982263519407 0)",703,fracture,1,1,3.3042275342595366,,-9999
"LINESTRING Z (-38.361952109817004 -66.0476570805529 0, -37.29349880145679 -64.69051796916193 0)",704,fracture,1,1,1.7272576645691684,,-9999
"LINESTRING Z (-37.29349880145679 -64.69051796916193 0, -32.28672169729163 -58.33095786774046 0)",705,fracture,0,1,8.093937339415493,,-9999
"LINESTRING Z (-32.28672169729163 -58.33095786774046 0, -31.110504340253172 -56.836937898647285 0)",706,fracture,0,1,1.9014686268902015,,-9999
"LINESTRING Z (-31.110504340253172 -56.836937898647285 0, -29.321643109949587 -54.56474357672424 0)",707,fracture,0,1,2.8918664453709795,,-9999
"LINESTRING Z (-29.321643109949587 -54.56474357672424 0, -17.821207528300945 -39.957000960585624 0)",708,fracture,0,1,18.591561604851872,,-9999
"LINESTRING Z (-17.821207528300945 -39.957000960585624 0, -15.077782108425811 -36.4723283900913 0)",709,fracture,0,1,4.435011381943972,,-9999
"LINESTRING Z (-15.077782108425811 -36.4723283900913 0, -14.97330743153567 -36.33962566078331 0, -13.489031103194007 -34.45431215055068 0)",710,fracture,0,1,2.5683689960118152,,-9999
"LINESTRING Z (-13.489031103194007 -34.45431215055068 0, -11.257976780736048 -31.620448417850447 0)",711,fracture,0,1,3.6067141618475986,,-9999
"LINESTRING Z (-11.257976780736048 -31.620448417850447 0, -9.355177938498288 -29.203531637580884 0)",712,fracture,0,1,3.0760575672067567,,-9999
"LINESTRING Z (-9.355177938498288 -29.203531637580884 0, -5.889504605313498 -24.80146671722582 0)",713,fracture,0,1,5.602594685979773,,-9999
"LINESTRING Z (-5.889504605313498 -24.80146671722582 0, -4.097279031869735 -22.524999039018557 0)",714,fracture,0,1,2.897305230041909,,-9999
"LINESTRING Z (-4.097279031869735 -22.524999039018557 0, -2.7789063562293514 -20.85041475208636 0)",715,fracture,0,1,2.13127638890769,,-9999
"LINESTRING Z (-2.7789063562293514 -20.85041475208636 0, -1.9403182215524615 -19.785248172495667 0, -1.9011584531766266 -19.73550781150842 0, -1.8853190238076123 -19.715388720734303 0)",716,fracture,0,1,1.444569974944584,,-9999
"LINESTRING Z (-1.8853190238076123 -19.715388720734303 0, -0.7851450613778586 -18.317958339767166 0)",717,fracture,0,1,1.7785371565582604,,-9999
"LINESTRING Z (-0.7851450613778586 -18.317958339767166 0, 0.6191837967717703 -16.534193336900664 0)",718,fracture,0,1,2.270232835478153,,-9999
"LINESTRING Z (0.6191837967717703 -16.534193336900664 0, 5.035218685630476 -10.924988313112443 0, 5.045934360196513 -10.911377366387194 0, 5.047828688085541 -10.908971209330183 0)",719,fracture,0,1,7.159330943451918,,-9999
"LINESTRING Z (5.047828688085541 -10.908971209330183 0, 7.365354559005866 -7.9652721478209445 0)",720,fracture,0,1,3.7465037471108156,,-9999
"LINESTRING Z (7.365354559005866 -7.9652721478209445 0, 9.090775768834119 -5.773658729472104 0)",721,fracture,0,1,2.789309543025277,,-9999
"LINESTRING Z (9.090775768834119 -5.773658729472104 0, 10.154265238464768 -4.422824638272292 0)",722,fracture,0,1,1.7192331412472546,,-9999
"LINESTRING Z (10.154265238464768 -4.422824638272292 0, 11.547734579114437 -2.652853290041612 0)",723,fracture,0,1,2.252677379672498,,-9999
"LINESTRING Z (11.547734579114437 -2.652853290041612 0, 15.82181341082396 2.776040515887507 0)",724,fracture,1,1,6.909460023455017,,-9999
"LINESTRING Z (30.710139344634452 21.68704885833047 0, 31.401798688826613 22.56558790202797 0)",725,fracture,1,1,1.118133936391007,,-9999
"LINESTRING Z (31.401798688826613 22.56558790202797 0, 31.703723632533173 22.949090060337124 0)",726,fracture,0,1,0.488090746746942,,-9999
"LINESTRING Z (31.703723632533173 22.949090060337124 0, 33.72258881843878 25.513433193518182 0, 33.80404043757338 25.616892256397904 0)",727,fracture,0,1,3.395364374973769,,-9999
"LINESTRING Z (33.80404043757338 25.616892256397904 0, 35.69784495216916 28.022384528241997 0)",728,fracture,0,1,3.061517370423535,,-9999
"LINESTRING Z (35.69784495216916 28.022384528241997 0, 38.51499786974149 31.600705056889414 0)",729,fracture,0,1,4.554198981898553,,-9999
"LINESTRING Z (38.51499786974149 31.600705056889414 0, 39.11554555193262 32.36351494420927 0)",730,fracture,0,1,0.9708431607515546,,-9999
"LINESTRING Z (39.11554555193262 32.36351494420927 0, 40.09680846763887 33.60990565781594 0)",731,fracture,0,1,1.5863059984458507,,-9999
"LINESTRING Z (40.09680846763887 33.60990565781594 0, 40.405614962645096 34.00214869637015 0)",732,fracture,0,1,0.4992154371133416,,-9999
"LINESTRING Z (40.405614962645096 34.00214869637015 0, 40.695488360763235 34.370343097435466 0)",733,fracture,0,1,0.46860826274448547,,-9999
"LINESTRING Z (40.695488360763235 34.370343097435466 0, 41.36993684193613 35.22702106853252 0)",734,fracture,0,1,1.0903109189214764,,-9999
"LINESTRING Z (41.36993684193613 35.22702106853252 0, 41.384075809318816 35.24498024885382 0, 41.86211119583099 35.852176197042 0)",735,fracture,0,1,0.7956472392546354,,-9999
"LINESTRING Z (41.86211119583099 35.852176197042 0, 42.20538042283859 36.2881934661765 0)",736,fracture,0,1,0.5549277621401744,,-9999
"LINESTRING Z (42.20538042283859 36.2881934661765 0, 44.03530976463976 38.612552108157566 0)",737,fracture,1,1,2.9582570024487294,,-9999
